problem,method,slug,init,seed,epoch,layer_idx,shape,a_target,coeff_a,coeff_b,coeff_c,n_sv,sv_min,sv_p10,sv_median,sv_p90,sv_max,top_energy_frac,effective_rank,participation_rank,tiny_frac
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,1,31188,250,4,1x32,3.9699999999999998,3.886044,-4.449237,1.424091,1,0.9999948740005493,0.9999948740005493,0.9999948740005493,0.9999948740005493,0.9999948740005493,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,1,31188,499,0,32x1,4.0,3.886044,-4.449237,1.424091,1,0.9999724626541138,0.9999724626541138,0.9999724626541138,0.9999724626541138,0.9999724626541138,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,1,31188,499,1,32x32,4.0,3.886044,-4.449237,1.424091,32,9.990323235342657e-09,9.202428046251044e-08,3.932463187084068e-06,0.0024967781500890903,0.9877589344978333,0.9756852175905478,1.1215167592956796,1.0498124810252603,0.875
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,1,31188,499,2,32x32,4.0,3.886044,-4.449237,1.424091,32,1.330555221557006e-07,3.4092452779077577e-06,0.00017252831821679138,0.02261596070602538,0.9791191816329956,0.9587280370940411,1.2029014909547062,1.0861999591853033,0.6875
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,1,31188,499,3,32x32,4.0,3.886044,-4.449237,1.424091,32,2.2370551278072526e-07,2.8168610015200104e-06,0.00019784214964602143,0.037374447658658064,0.980008065700531,0.9604927633287593,1.2155050355972434,1.0828389202585649,0.65625
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,1,31188,499,4,1x32,4.0,3.886044,-4.449237,1.424091,1,0.999992847442627,0.999992847442627,0.999992847442627,0.999992847442627,0.999992847442627,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,0,0,32x1,3.87,3.867,-4.4,1.399,1,0.9999799728393555,0.9999799728393555,0.9999799728393555,0.9999799728393555,0.9999799728393555,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,0,1,32x32,3.87,3.867,-4.4,1.399,32,3.023991335115994e-10,2.1962786034279702e-09,2.422774603161315e-08,1.7006927680540722e-05,0.999229907989502,0.9984624801512455,1.0115688260674058,1.0030797700080663,0.9375
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,0,2,32x32,3.87,3.867,-4.4,1.399,32,1.2737901011750097e-10,8.624195135809032e-10,1.656469184041498e-08,1.0695753549327971e-05,0.9999379515647888,0.9998777439092922,1.0012253047690658,1.0002445421003776,0.9375
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,0,3,32x32,3.87,3.867,-4.4,1.399,32,2.0590376625939655e-11,5.666920877001048e-10,1.714618669268475e-08,3.852956882610679e-06,0.9999901056289673,0.999981662613788,1.0002184132581837,1.0000366754451635,0.9375
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,0,4,1x32,3.87,3.867,-4.4,1.399,1,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,25,0,32x1,3.87,3.867,-4.4,1.399,1,0.9999619722366333,0.9999619722366333,0.9999619722366333,0.9999619722366333,0.9999619722366333,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,25,1,32x32,3.87,3.867,-4.4,1.399,32,2.8076991842596044e-09,1.1642255692834169e-08,3.068540763706551e-07,0.0007118316512787722,0.9992462992668152,0.998500293683984,1.0113941241685676,1.0030039505450947,0.90625
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,25,2,32x32,3.87,3.867,-4.4,1.399,32,8.093918313356596e-10,2.683774358303026e-08,8.848789434523496e-07,0.0009716448141261939,0.9993371963500977,0.9986819813349244,1.0110455226293802,1.002640383860682,0.90625
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,25,3,32x32,3.87,3.867,-4.4,1.399,32,1.881479416709908e-09,1.1614612649424317e-08,3.5787505225926e-07,0.000384236895479262,0.9998723268508911,0.9997489868180344,1.0024225221031615,1.0005021645186807,0.90625
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,25,4,1x32,3.87,3.867,-4.4,1.399,1,0.9999986886978149,0.9999986886978149,0.9999986886978149,0.9999986886978149,0.9999986886978149,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,100,0,32x1,3.92,3.886044,-4.449237,1.424091,1,0.9998889565467834,0.9998889565467834,0.9998889565467834,0.9998889565467834,0.9998889565467834,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,100,1,32x32,3.92,3.886044,-4.449237,1.424091,32,4.775368367404553e-08,2.5578226825473394e-07,1.2581049759319285e-05,0.0041362721938639916,0.991448163986206,0.9830039423900417,1.0905594810227826,1.0345724340817446,0.84375
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,100,2,32x32,3.92,3.886044,-4.449237,1.424091,32,9.102476639100132e-08,1.2005425560346339e-06,7.016537711024284e-05,0.005589005025103691,0.9948703050613403,0.9897961633786829,1.0635561425435358,1.0206434115615144,0.71875
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,100,3,32x32,3.92,3.886044,-4.449237,1.424091,32,1.7081699610344003e-08,2.3433364191305375e-07,2.170304833271075e-05,0.002140567614696922,0.9994560480117798,0.9989233897041474,1.0089984736382078,1.00215586682937,0.84375
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,100,4,1x32,3.92,3.886044,-4.449237,1.424091,1,0.9999912977218628,0.9999912977218628,0.9999912977218628,0.9999912977218628,0.9999912977218628,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,250,0,32x1,3.9699999999999998,3.886044,-4.449237,1.424091,1,0.999962568283081,0.999962568283081,0.999962568283081,0.999962568283081,0.999962568283081,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,250,1,32x32,3.9699999999999998,3.886044,-4.449237,1.424091,32,2.154586553615445e-08,2.778004841275106e-07,1.4025638392922701e-05,0.014497067779302618,0.7811943888664246,0.6102790455320622,2.145358414726967,1.9762114686927827,0.84375
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,250,2,32x32,3.9699999999999998,3.886044,-4.449237,1.424091,32,1.772243862774303e-08,2.8901210271214952e-06,0.0001573429544805549,0.01710782302543522,0.9790158271789551,0.9584952284253235,1.216289081345634,1.0870998003155306,0.71875
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,250,3,32x32,3.9699999999999998,3.886044,-4.449237,1.424091,32,2.1839312580596015e-08,1.1239966738685326e-06,4.437750976649113e-05,0.010206986265257015,0.9985273480415344,0.9970671096327166,1.022493708320568,1.0058867738347639,0.8125
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,250,4,1x32,3.9699999999999998,3.886044,-4.449237,1.424091,1,0.9999980926513672,0.9999980926513672,0.9999980926513672,0.9999980926513672,0.9999980926513672,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,499,0,32x1,4.0,3.886044,-4.449237,1.424091,1,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,1.0,1.0,1.0,0.0
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,499,1,32x32,4.0,3.886044,-4.449237,1.424091,32,1.4590414432191778e-09,9.649376497833373e-09,2.391582611949161e-07,0.011401577945798658,0.982075035572052,0.9644719943344731,1.1705308483399983,1.0736331258948941,0.84375
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,499,2,32x32,4.0,3.886044,-4.449237,1.424091,32,5.979478245876635e-09,9.651866932358645e-08,6.874116479593795e-06,0.018438115529716033,0.8086957931518555,0.6539893869718276,2.0881259929499305,1.8811006386673854,0.78125
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,499,3,32x32,4.0,3.886044,-4.449237,1.424091,32,1.380995229283144e-08,8.470152721429259e-08,4.3044317408202915e-06,0.025773359090089838,0.8516404628753662,0.725292046853385,2.102993427839956,1.7418550140218143,0.78125
chirp_quadratic,Adaptive Dense Muon,adaptive_dense_muon,2,31189,499,4,1x32,4.0,3.886044,-4.449237,1.424091,1,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,0,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999711513519287,0.9999711513519287,0.9999711513519287,0.9999711513519287,0.9999711513519287,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,0,1,32x32,3.445,3.445,-4.775,2.032,32,2.718641145538214e-10,2.9959822844816133e-09,2.4966801071002465e-08,0.00010580799107629015,0.9994295239448547,0.998862845259927,1.0088852292085613,1.0022768958012949,0.9375
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,0,2,32x32,3.445,3.445,-4.775,2.032,32,1.3489961925294836e-10,1.239973679290074e-09,1.5160451116713602e-08,3.202967216111582e-05,0.9999660849571228,0.9999351694948772,1.0006903362867599,1.000129669416968,0.9375
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,0,3,32x32,3.445,3.445,-4.775,2.032,32,2.5005929618626688e-11,1.652545666974703e-09,2.542143029415911e-08,1.0319772663081063e-05,0.9999947547912598,0.9999919087160137,1.0001029759686881,1.0000161826989282,0.9375
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,0,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999992251396179,0.9999992251396179,0.9999992251396179,0.9999992251396179,0.9999992251396179,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,25,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999663233757019,0.9999663233757019,0.9999663233757019,0.9999663233757019,0.9999663233757019,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,25,1,32x32,3.445,3.445,-4.775,2.032,32,8.098289261404545e-10,1.746084556941696e-08,3.7126110896679165e-07,0.0022966905962675827,0.9835758209228516,0.967427381081818,1.161443426954356,1.0673675088890295,0.84375
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,25,2,32x32,3.445,3.445,-4.775,2.032,32,6.458039103485191e-10,1.4941555281922095e-08,9.155474174349365e-07,0.003861860465258363,0.9965234994888306,0.9930661130753444,1.045591604127902,1.0139774140602402,0.84375
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,25,3,32x32,3.445,3.445,-4.775,2.032,32,1.0365247549160017e-09,1.4179277663117775e-08,7.142126889903011e-07,0.0067595774889923745,0.9935905337333679,0.9872321053795583,1.0755763674289551,1.0258936258454547,0.84375
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,25,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999961256980896,0.9999961256980896,0.9999961256980896,0.9999961256980896,0.9999961256980896,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,100,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999911785125732,0.9999911785125732,0.9999911785125732,0.9999911785125732,0.9999911785125732,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,100,1,32x32,3.445,3.445,-4.775,2.032,32,5.001946856708628e-09,1.675903575915072e-08,1.2461196092772298e-06,0.00474588117795066,0.9477935433387756,0.8983151003778003,1.393359447241683,1.2236599695248471,0.875
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,100,2,32x32,3.445,3.445,-4.775,2.032,32,6.458443779777667e-10,4.3488002177127784e-08,6.380060312949354e-06,0.004599870624952021,0.9858822226524353,0.9719674991557451,1.1421763654949424,1.0577055191216984,0.84375
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,100,3,32x32,3.445,3.445,-4.775,2.032,32,1.4424225147635639e-09,2.8254215855838538e-08,4.4403761876310455e-06,0.0030885640881024344,0.9985416531562805,0.9970880625026998,1.020463380536408,1.0058412034524271,0.84375
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,100,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999991059303284,0.9999991059303284,0.9999991059303284,0.9999991059303284,0.9999991059303284,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,250,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999978542327881,0.9999978542327881,0.9999978542327881,0.9999978542327881,0.9999978542327881,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,250,1,32x32,3.445,3.445,-4.775,2.032,32,1.2994195719429058e-09,1.673640799282339e-08,1.6904949120544188e-06,0.011098111094906944,0.9500130414962769,0.9025260826360512,1.3916571733267187,1.2141203386821353,0.8125
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,250,2,32x32,3.445,3.445,-4.775,2.032,32,6.0720011241244265e-09,1.7355601329427374e-07,1.1418368103477405e-05,0.03252620827406649,0.9804986715316772,0.9613792853518806,1.1935373673706686,1.0804736439148124,0.78125
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,250,3,32x32,3.445,3.445,-4.775,2.032,32,2.8119278017157967e-09,8.475273745034429e-08,8.467360203212593e-06,0.03096421007066968,0.9911184906959534,0.9823170941861564,1.1055864056762175,1.03609758257756,0.75
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,250,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,499,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999984502792358,0.9999984502792358,0.9999984502792358,0.9999984502792358,0.9999984502792358,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,499,1,32x32,3.445,3.445,-4.775,2.032,32,1.8926271661001692e-10,8.763666503597279e-09,2.732462363042032e-07,0.005118543189018974,0.9751328229904175,0.9508852108678117,1.2236418743465098,1.1031725906458785,0.84375
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,499,2,32x32,3.445,3.445,-4.775,2.032,32,1.891552248167727e-09,9.249123493759725e-08,6.821205715823453e-06,0.033933968096971565,0.9640869498252869,0.9294660198178476,1.3369126730793157,1.1526637014767471,0.8125
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,499,3,32x32,3.445,3.445,-4.775,2.032,32,5.755124377060383e-09,5.0129067830084754e-08,1.22703650049516e-05,0.0483264163136483,0.9889896512031555,0.9781019343389096,1.136141173169868,1.0450543215554975,0.75
gaussian_bumps,Jordan Muon,jordan_muon,0,40987,499,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,0,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999769330024719,0.9999769330024719,0.9999769330024719,0.9999769330024719,0.9999769330024719,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,0,1,32x32,3.445,3.445,-4.775,2.032,32,8.076514283750225e-12,1.318470432831731e-09,2.122951503480408e-08,3.056909623353484e-05,0.999822199344635,0.9996454088012396,1.003177600541617,1.000709433942205,0.9375
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,0,2,32x32,3.445,3.445,-4.775,2.032,32,1.0636747732606366e-10,9.083604313175897e-10,1.6659568835564187e-08,1.2128958441337573e-05,0.9999868869781494,0.9999745918384664,1.000294563376846,1.0000508176161162,0.9375
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,0,3,32x32,3.445,3.445,-4.775,2.032,32,5.0323120670547894e-11,8.949528451651646e-10,1.9996665656663026e-08,3.987364576829586e-06,0.9999958872795105,0.9999921140891254,1.000100607594849,1.000015771946229,0.9375
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,0,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,25,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999809861183167,0.9999809861183167,0.9999809861183167,0.9999809861183167,0.9999809861183167,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,25,1,32x32,3.445,3.445,-4.775,2.032,32,1.0227785285366053e-10,1.0259965943504313e-08,5.572881320858869e-07,0.0036698496143799347,0.7893334031105042,0.6230518334496552,1.9915277794353692,1.898894454315595,0.875
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,25,2,32x32,3.445,3.445,-4.775,2.032,32,2.7204909436306934e-09,1.534925626600625e-08,1.8402117234472826e-06,0.020331492694094823,0.8387974500656128,0.7035871473875506,1.8942420210749111,1.7258799526088149,0.84375
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,25,3,32x32,3.445,3.445,-4.775,2.032,32,1.0854985799113592e-09,1.3322486314137904e-08,5.6953544458338e-07,0.011268627375829988,0.9636752605438232,0.9286753222305836,1.3054339941945645,1.1530643059837729,0.875
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,25,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999979734420776,0.9999979734420776,0.9999979734420776,0.9999979734420776,0.9999979734420776,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,100,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999798536300659,0.9999798536300659,0.9999798536300659,0.9999798536300659,0.9999798536300659,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,100,1,32x32,3.445,3.445,-4.775,2.032,32,2.4627704320323573e-09,1.7181697131718465e-08,1.052664543976789e-06,0.0014845815167063873,0.9954873323440552,0.9909971901205447,1.0559321431978017,1.0181835800161696,0.875
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,100,2,32x32,3.445,3.445,-4.775,2.032,32,3.039708929009066e-09,7.230110483646968e-08,6.295602361205965e-06,0.002906985091976822,0.9947853088378906,0.9896008667236131,1.0651627567419735,1.0210504482997396,0.84375
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,100,3,32x32,3.445,3.445,-4.775,2.032,32,1.7627679316234435e-09,3.349772725869116e-08,3.605654910643352e-06,0.0025435478659346705,0.9989665150642395,0.9979362041480037,1.0155752025085072,1.004136748027292,0.84375
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,100,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999992251396179,0.9999992251396179,0.9999992251396179,0.9999992251396179,0.9999992251396179,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,250,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999976754188538,0.9999976754188538,0.9999976754188538,0.9999976754188538,0.9999976754188538,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,250,1,32x32,3.445,3.445,-4.775,2.032,32,1.4140056903144682e-09,2.3599042542343796e-08,1.603560235707846e-06,0.005759458063403156,0.9440260529518127,0.8911861409784757,1.4144573275455705,1.2407429451992327,0.875
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,250,2,32x32,3.445,3.445,-4.775,2.032,32,1.0299866515239842e-10,3.045953775426824e-07,2.5487384846201167e-05,0.0188084780238569,0.8726596832275391,0.7615364272831612,1.7921480563096976,1.578500206959349,0.78125
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,250,3,32x32,3.445,3.445,-4.775,2.032,32,1.984666830878723e-08,2.9341490801471084e-07,2.142729545084876e-05,0.02169659696519377,0.9669586420059204,0.9350106562208701,1.3235002151234787,1.1403655669593329,0.75
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,250,4,1x32,3.445,3.445,-4.775,2.032,1,0.999999463558197,0.999999463558197,0.999999463558197,0.999999463558197,0.999999463558197,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,499,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999958872795105,0.9999958872795105,0.9999958872795105,0.9999958872795105,0.9999958872795105,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,499,1,32x32,3.445,3.445,-4.775,2.032,32,4.03406585913757e-10,1.1986919012940689e-08,3.495122342656032e-07,0.014186681737192005,0.9141145944595337,0.8356072022949854,1.5890368520021392,1.3807113116527294,0.84375
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,499,2,32x32,3.445,3.445,-4.775,2.032,32,2.9168076842722712e-09,1.0249635167269845e-07,8.903572961571626e-06,0.05768169183284055,0.9118708968162537,0.8315103637922382,1.6611019491921504,1.3970466247103854,0.78125
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,499,3,32x32,3.445,3.445,-4.775,2.032,32,2.848707103542125e-10,9.134629692653108e-08,1.4156154520605924e-05,0.02308905068784953,0.9867755174636841,0.9737274884177493,1.1459159156617342,1.0541296014653834,0.71875
gaussian_bumps,Jordan Muon,jordan_muon,1,40988,499,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,2,40989,0,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999735355377197,0.9999735355377197,0.9999735355377197,0.9999735355377197,0.9999735355377197,1.0,1.0,1.0,0.0
gaussian_bumps,Jordan Muon,jordan_muon,2,40989,0,1,32x32,3.445,3.445,-4.775,2.032,32,1.7606116564650165e-10,1.9694883279797183e-09,2.110189623039105e-08,6.4957922455733e-05,0.9999147057533264,0.9998315194776478,1.0016354307654698,1.000337017892589,0.9375
gaussian_bumps,Jordan Muon,jordan_muon,2,40989,0,2,32x32,3.445,3.445,-4.775,2.032,32,1.7458735845909956e-10,5.788358903302538e-10,1.7585645828432916e-08,1.593288915131556e-05,0.9999853372573853,0.9999724457644942,1.0003171131712056,1.0000551099909039,0.9375
